地区コード,線区コード,駅順コード,会社名,線区名,駅名,備考,緯度,経度
0,3,8e,東海旅客鉄道,中央本,勝川,,0,0
0,3,8f,東海旅客鉄道,中央本,新守山,,0,0
0,3,91,東海旅客鉄道,中央本,大曽根,,0,0
0,3,92,東海旅客鉄道,中央本,千種,,0,0
0,3,93,東海旅客鉄道,中央本,鶴舞,,0,0
0,4,1,東日本旅客鉄道,高崎,大宮,,0,0
0,4,3,東日本旅客鉄道,高崎,宮原,,0,0
0,4,5,東日本旅客鉄道,高崎,上尾,,0,0
0,4,6,東日本旅客鉄道,高崎,北上尾,,0,0
0,4,7,東日本旅客鉄道,高崎,桶川,,0,0
0,4,9,東日本旅客鉄道,高崎,北本,,0,0
0,4,b,東日本旅客鉄道,高崎,鴻巣,,0,0
0,4,c,東日本旅客鉄道,高崎,北鴻巣,,0,0
0,4,d,東日本旅客鉄道,高崎,吹上,,0,0
0,4,e,東日本旅客鉄道,高崎,行田,,0,0
0,4,f,東日本旅客鉄道,高崎,熊谷,,0,0
0,4,11,東日本旅客鉄道,高崎,籠原,,0,0
0,4,12,東日本旅客鉄道,高崎,深谷,,0,0
0,4,13,東日本旅客鉄道,高崎,岡部,,0,0
0,4,15,東日本旅客鉄道,高崎,本庄,,0,0
0,4,16,東日本旅客鉄道,高崎,神保原,,0,0
0,4,17,東日本旅客鉄道,高崎,新町,,0,0
0,4,19,東日本旅客鉄道,高崎,倉賀野,,0,0
0,4,1a,東日本旅客鉄道,高崎,高崎,,0,0
0,4,1b,東日本旅客鉄道,信越本,北高崎,,0,0
0,4,1c,東日本旅客鉄道,信越本,群馬八幡,,0,0
0,4,1d,東日本旅客鉄道,信越本,安中,,0,0
0,4,1e,東日本旅客鉄道,信越本,磯部,,0,0
0,4,20,東日本旅客鉄道,信越本,松井田,,0,0
0,4,21,東日本旅客鉄道,信越本,西松井田,,0,0
0,4,22,東日本旅客鉄道,信越本,横川,,0,0
0,4,23,しなの鉄道,しなの鉄道,軽井沢,旧JR信越本線,0,0
0,4,25,しなの鉄道,しなの鉄道,中軽井沢,旧JR信越本線,0,0
0,4,26,しなの鉄道,しなの鉄道,信濃追分,旧JR信越本線,0,0
0,4,27,しなの鉄道,しなの鉄道,御代田,旧JR信越本線,0,0
0,4,28,しなの鉄道,しなの鉄道,平原,旧JR信越本線,0,0
0,4,2a,しなの鉄道,しなの鉄道,小諸,旧JR信越本線,0,0
0,4,2b,しなの鉄道,しなの鉄道,滋野,旧JR信越本線,0,0
0,4,2c,しなの鉄道,しなの鉄道,田中,旧JR信越本線,0,0
0,4,2d,しなの鉄道,しなの鉄道,大屋,旧JR信越本線,0,0
0,4,2e,しなの鉄道,しなの鉄道,上田,旧JR信越本線,0,0
0,4,30,しなの鉄道,しなの鉄道,西上田,旧JR信越本線,0,0
0,4,31,しなの鉄道,しなの鉄道,坂城,旧JR信越本線,0,0
0,4,32,しなの鉄道,しなの鉄道,戸倉,旧JR信越本線,0,0
0,4,33,しなの鉄道,しなの鉄道,屋代,旧JR信越本線,0,0
0,4,35,しなの鉄道,しなの鉄道,篠ノ井,旧JR信越本線,0,0
0,4,36,東日本旅客鉄道,信越本,川中島,,0,0
0,4,37,東日本旅客鉄道,信越本,安茂里,,0,0
0,4,38,東日本旅客鉄道,信越本,長野,,0,0
0,4,39,東日本旅客鉄道,信越本,北長野,,0,0
0,4,3a,東日本旅客鉄道,信越本,三才,,0,0
0,4,3b,東日本旅客鉄道,信越本,豊野,,0,0
0,4,3c,東日本旅客鉄道,信越本,牟礼,,0,0
0,4,3d,東日本旅客鉄道,信越本,古間,,0,0
0,4,3f,東日本旅客鉄道,信越本,黒姫,,0,0
0,4,40,東日本旅客鉄道,信越本,妙高高原,,0,0
0,4,41,東日本旅客鉄道,信越本,関山,,0,0
0,4,42,東日本旅客鉄道,信越本,二本木,,0,0
0,4,44,東日本旅客鉄道,信越本,新井,,0,0
0,4,45,東日本旅客鉄道,信越本,北新井,,0,0
0,4,46,東日本旅客鉄道,信越本,脇野田,,0,0
0,4,47,東日本旅客鉄道,信越本,南高田,,0,0
0,4,49,東日本旅客鉄道,信越本,高田,,0,0
0,4,4a,東日本旅客鉄道,信越本,春日山,,0,0
0,4,4b,東日本旅客鉄道,信越本,直江津,,0,0
0,4,4c,東日本旅客鉄道,信越本,黒井,,0,0
0,4,4e,東日本旅客鉄道,信越本,犀潟,,0,0
0,4,4f,東日本旅客鉄道,信越本,土底浜,,0,0
0,4,50,東日本旅客鉄道,信越本,潟町,,0,0
0,4,51,東日本旅客鉄道,信越本,上下浜,,0,0
0,4,53,東日本旅客鉄道,信越本,柿崎,,0,0
0,4,54,東日本旅客鉄道,信越本,米山,,0,0
0,4,55,東日本旅客鉄道,信越本,笠島,,0,0
0,4,56,東日本旅客鉄道,信越本,青海川,,0,0
0,4,58,東日本旅客鉄道,信越本,鯨波,,0,0
0,4,59,東日本旅客鉄道,信越本,柏崎,,0,0
0,4,5a,東日本旅客鉄道,信越本,茨目,,0,0
0,4,5b,東日本旅客鉄道,信越本,安田,,0,0
0,4,5d,東日本旅客鉄道,信越本,北条,,0,0
0,4,5e,東日本旅客鉄道,信越本,越後広田,,0,0
0,4,5f,東日本旅客鉄道,信越本,長鳥,,0,0
0,4,60,東日本旅客鉄道,信越本,塚山,,0,0
0,4,62,東日本旅客鉄道,信越本,越後岩塚,,0,0
0,4,63,東日本旅客鉄道,信越本,来迎寺,,0,0
0,4,64,東日本旅客鉄道,信越本,前川,,0,0
0,4,65,東日本旅客鉄道,信越本,宮内,,0,0
0,4,67,東日本旅客鉄道,信越本,長岡,,0,0
0,4,68,東日本旅客鉄道,信越本,北長岡,,0,0
0,4,69,東日本旅客鉄道,信越本,押切,,0,0
0,4,6a,東日本旅客鉄道,信越本,見附,,0,0
0,4,6c,東日本旅客鉄道,信越本,帯織,,0,0
0,4,6d,東日本旅客鉄道,信越本,東光寺,,0,0
0,4,6e,東日本旅客鉄道,信越本,三条,,0,0
0,4,6f,東日本旅客鉄道,信越本,東三条,,0,0
0,4,70,東日本旅客鉄道,信越本,燕三条,,0,0
0,4,71,東日本旅客鉄道,信越本,保内,,0,0
0,4,72,東日本旅客鉄道,信越本,加茂,,0,0
0,4,73,東日本旅客鉄道,信越本,羽生田,,0,0
0,4,74,東日本旅客鉄道,信越本,田上,,0,0
0,4,76,東日本旅客鉄道,信越本,矢代田,,0,0
0,4,77,東日本旅客鉄道,信越本,古津,,0,0
0,4,78,東日本旅客鉄道,信越本,新津,,0,0
0,4,79,東日本旅客鉄道,信越本,さつき野,,0,0
0,4,7a,東日本旅客鉄道,信越本,荻川,,0,0
0,4,7b,東日本旅客鉄道,信越本,亀田,,0,0
0,4,7c,東日本旅客鉄道,信越本,越後石山,,0,0
0,4,7d,東日本旅客鉄道,信越本,新潟,,0,0
0,5,1,東日本旅客鉄道,常磐,上野,,0,0
0,5,2,東日本旅客鉄道,常磐,日暮里,,0,0
0,5,3,東日本旅客鉄道,常磐,三河島,,0,0
0,5,4,東日本旅客鉄道,常磐,南千住,,0,0
0,5,6,東日本旅客鉄道,常磐,北千住,,0,0
0,5,7,東日本旅客鉄道,常磐,綾瀬,,0,0
0,5,8,東日本旅客鉄道,常磐,亀有,,0,0
0,5,9,東日本旅客鉄道,常磐,金町,,0,0
0,5,b,東日本旅客鉄道,常磐,松戸,,0,0
0,5,c,東日本旅客鉄道,常磐,北松戸,,0,0
0,5,d,東日本旅客鉄道,常磐,馬橋,,0,0
0,5,e,東日本旅客鉄道,常磐,新松戸,,0,0
0,5,10,東日本旅客鉄道,常磐,北小金,,0,0
0,5,11,東日本旅客鉄道,常磐,南柏,,0,0
0,5,12,東日本旅客鉄道,常磐,柏,,0,0
0,5,13,東日本旅客鉄道,常磐,北柏,,0,0
0,5,15,東日本旅客鉄道,常磐,我孫子,,0,0
0,5,16,東日本旅客鉄道,常磐,天王台,,0,0
0,5,18,東日本旅客鉄道,常磐,取手,,0,0
0,5,1a,東日本旅客鉄道,常磐,藤代,,0,0
0,5,1b,東日本旅客鉄道,常磐,佐貫,,0,0
0,5,1d,東日本旅客鉄道,常磐,牛久,,0,0
0,5,1e,東日本旅客鉄道,常磐,ひたち野うしく,,0,0
0,5,1f,東日本旅客鉄道,常磐,荒川沖,,0,0
0,5,21,東日本旅客鉄道,常磐,土浦,,0,0
0,5,23,東日本旅客鉄道,常磐,神立,,0,0
0,5,25,東日本旅客鉄道,常磐,高浜,,0,0
0,5,26,東日本旅客鉄道,常磐,石岡,,0,0
0,5,28,東日本旅客鉄道,常磐,羽鳥,,0,0
0,5,2a,東日本旅客鉄道,常磐,岩間,,0,0
0,5,2c,東日本旅客鉄道,常磐,友部,,0,0
0,5,2d,東日本旅客鉄道,常磐,内原,,0,0
0,5,2f,東日本旅客鉄道,常磐,赤塚,,0,0
0,5,30,東日本旅客鉄道,常磐,偕楽園,,0,0
0,5,31,東日本旅客鉄道,常磐,水戸,,0,0
0,5,33,東日本旅客鉄道,常磐,勝田,,0,0
0,5,34,東日本旅客鉄道,常磐,佐和,,0,0
0,5,35,東日本旅客鉄道,常磐,東海,,0,0
0,5,36,東日本旅客鉄道,常磐,大甕,,0,0
0,5,38,東日本旅客鉄道,常磐,常陸多賀,,0,0
0,5,39,東日本旅客鉄道,常磐,日立,,0,0
0,5,3a,東日本旅客鉄道,常磐,小木津,,0,0
0,5,3b,東日本旅客鉄道,常磐,川尻,,0,0
0,5,3d,東日本旅客鉄道,常磐,高萩,,0,0
0,5,3e,東日本旅客鉄道,常磐,南中郷,,0,0
0,5,3f,東日本旅客鉄道,常磐,磯原,,0,0
0,5,40,東日本旅客鉄道,常磐,大津港,,0,0
0,5,42,東日本旅客鉄道,常磐,勿来,,0,0
0,5,43,東日本旅客鉄道,常磐,植田,,0,0
0,5,44,東日本旅客鉄道,常磐,泉,,0,0
0,5,4f,東日本旅客鉄道,常磐,広野,,0,0
0,5,52,東日本旅客鉄道,常磐,竜田,,0,0
0,5,69,東日本旅客鉄道,常磐,山下,,0,0
0,5,6a,東日本旅客鉄道,常磐,浜吉田,,0,0
0,5,6b,東日本旅客鉄道,常磐,亘理,,0,0
0,5,6c,東日本旅客鉄道,常磐,逢隈,,0,0
0,6,1,九州旅客鉄道,鹿児島本,門司港,,0,0
0,6,2,九州旅客鉄道,鹿児島本,小森江,,0,0
0,6,3,九州旅客鉄道,鹿児島本,門司,,0,0
0,6,6,九州旅客鉄道,鹿児島本,小倉,,0,0
0,6,a,九州旅客鉄道,鹿児島本,戸畑,,0,0
0,6,b,九州旅客鉄道,鹿児島本,枝光,,0,0
0,6,c,九州旅客鉄道,鹿児島本,スペースワールド,,0,0
0,6,d,九州旅客鉄道,鹿児島本,八幡,,0,0
0,6,e,九州旅客鉄道,鹿児島本,黒崎,,0,0
0,6,10,九州旅客鉄道,鹿児島本,陣原,,0,0
0,6,11,九州旅客鉄道,鹿児島本,折尾,,0,0
0,6,18,九州旅客鉄道,鹿児島本,赤間,,0,0
0,6,23,九州旅客鉄道,鹿児島本,香椎,,0,0
0,6,24,九州旅客鉄道,鹿児島本,千早,,0,0
0,6,25,九州旅客鉄道,鹿児島本,箱崎,,0,0
0,6,26,九州旅客鉄道,鹿児島本,吉塚,,0,0
0,6,27,九州旅客鉄道,鹿児島本,博多,,0,0
0,6,28,九州旅客鉄道,鹿児島本,竹下,,0,0
0,6,29,九州旅客鉄道,鹿児島本,笹原,,0,0
0,6,2a,九州旅客鉄道,鹿児島本,南福岡,,0,0
0,6,2b,九州旅客鉄道,鹿児島本,春日,,0,0
0,6,2c,九州旅客鉄道,鹿児島本,大野城,,0,0
0,6,2d,九州旅客鉄道,鹿児島本,水城,,0,0
0,6,2e,九州旅客鉄道,鹿児島本,都府楼南,,0,0
0,6,2f,九州旅客鉄道,鹿児島本,二日市,,0,0
0,6,30,九州旅客鉄道,鹿児島本,天拝山,,0,0
0,6,32,九州旅客鉄道,鹿児島本,原田,,0,0
0,6,33,九州旅客鉄道,鹿児島本,けやき台,,0,0
0,6,34,九州旅客鉄道,鹿児島本,基山,,0,0
0,6,35,九州旅客鉄道,鹿児島本,弥生が丘,,0,0
0,6,36,九州旅客鉄道,鹿児島本,田代,,0,0
0,6,37,九州旅客鉄道,鹿児島本,鳥栖,,0,0
0,6,3b,九州旅客鉄道,鹿児島本,久留米,,0,0
0,6,45,九州旅客鉄道,鹿児島本,瀬高,,0,0
0,6,4a,九州旅客鉄道,鹿児島本,吉野,,0,0
0,6,4d,九州旅客鉄道,鹿児島本,大牟田,,0,0
0,6,65,九州旅客鉄道,鹿児島本,熊本,,0,0
0,6,67,九州旅客鉄道,鹿児島本,川尻,,0,0
0,6,71,九州旅客鉄道,鹿児島本,新八代,,0,0
0,6,72,九州旅客鉄道,鹿児島本,八代,,0,0
0,6,91,九州旅客鉄道,鹿児島本,川内,,0,0
0,6,a2,九州旅客鉄道,鹿児島本,鹿児島中央,,0,0
0,6,a4,九州旅客鉄道,鹿児島本,鹿児島,,0,0
0,7,3,九州旅客鉄道,日豊本,南小倉,,0,0
0,7,e,九州旅客鉄道,日豊本,行橋,,0,0
0,7,28,九州旅客鉄道,日豊本線,中津,,0,0
0,7,59,九州旅客鉄道,日豊本,高鍋,,0,0
0,7,7b,九州旅客鉄道,日豊本,南宮崎,,0,0
0,7,7c,九州旅客鉄道,日豊本,加納,,0,0
0,7,7d,九州旅客鉄道,日豊本,清武,,0,0
0,7,90,九州旅客鉄道,日豊本,国分,,0,0
0,7,91,九州旅客鉄道,日豊本,隼人,,0,0
0,9,2,西日本旅客鉄道,北陸本,坂田,,0,0
0,9,3,西日本旅客鉄道,北陸本,田村,,0,0
0,9,4,西日本旅客鉄道,北陸本,長浜,,0,0
0,9,6,西日本旅客鉄道,北陸本,虎姫,,0,0
0,9,7,西日本旅客鉄道,北陸本,河毛,,0,0
0,9,8,西日本旅客鉄道,北陸本,高月,,0,0
0,9,9,西日本旅客鉄道,北陸本,木ノ本,,0,0
0,9,b,西日本旅客鉄道,北陸本,余呉,,0,0
0,9,c,西日本旅客鉄道,北陸本,近江塩津,,0,0
0,9,d,西日本旅客鉄道,北陸本,新疋田,,0,0
0,9,f,西日本旅客鉄道,北陸本,敦賀,,0,0
0,9,1c,西日本旅客鉄道,北陸本,福井,,0,0
0,9,37,西日本旅客鉄道,北陸本,金沢,,0,0
0,9,42,西日本旅客鉄道,北陸本,高岡,,0,0
0,9,48,西日本旅客鉄道,北陸本,富山,,0,0
0,a,2,西日本旅客鉄道,山陽本,兵庫,神戸線,0,0
0,a,3,西日本旅客鉄道,山陽本,新長田,神戸線,0,0
0,a,4,西日本旅客鉄道,山陽本,鷹取,神戸線,0,0
0,a,7,西日本旅客鉄道,山陽本,須磨,神戸線,0,0
0,a,8,西日本旅客鉄道,山陽本,塩屋,神戸線,0,0
0,a,9,西日本旅客鉄道,山陽本,垂水,神戸線,0,0
0,a,a,西日本旅客鉄道,山陽本,舞子,神戸線,0,0
0,a,c,西日本旅客鉄道,山陽本,朝霧,神戸線,0,0
0,a,d,西日本旅客鉄道,山陽本,明石,神戸線,34.64580556,134.9955
0,a,10,西日本旅客鉄道,山陽本,西明石,神戸線,0,0
0,a,11,西日本旅客鉄道,山陽本,大久保,神戸線,0,0
0,a,13,西日本旅客鉄道,山陽本,魚住,神戸線,0,0
0,a,15,西日本旅客鉄道,山陽本,土山,神戸線,0,0
0,a,17,西日本旅客鉄道,山陽本,東加古川,神戸線,0,0
0,a,19,西日本旅客鉄道,山陽本,加古川,神戸線,0,0
0,a,1b,西日本旅客鉄道,山陽本,宝殿,神戸線,0,0
0,a,1d,西日本旅客鉄道,山陽本,曽根,神戸線,0,0
0,a,1e,西日本旅客鉄道,山陽本,ひめじ別所,神戸線,0,0
0,a,1f,西日本旅客鉄道,山陽本,御着,神戸線,0,0
0,a,21,西日本旅客鉄道,山陽本,姫路,神戸線,0,0
0,a,23,西日本旅客鉄道,山陽本,英賀保,,0,0
0,a,25,西日本旅客鉄道,山陽本,網干,,0,0
0,a,27,西日本旅客鉄道,山陽本,竜野,,0,0
0,a,28,西日本旅客鉄道,山陽本,相生,,0,0
0,a,39,西日本旅客鉄道,山陽本,岡山,,0,0
0,a,3a,西日本旅客鉄道,山陽本,北長瀬,,0,0
0,a,3e,西日本旅客鉄道,山陽本,倉敷,,0,0
0,a,41,西日本旅客鉄道,山陽本,新倉敷,,0,0
0,a,44,西日本旅客鉄道,山陽本,鴨方,,0,0
0,a,4a,西日本旅客鉄道,山陽本,福山,,0,0
0,a,4d,西日本旅客鉄道,山陽本,松永,,0,0
0,a,4f,西日本旅客鉄道,山陽本,尾道,,0,0
0,a,53,西日本旅客鉄道,山陽本,三原,,0,0
0,a,56,西日本旅客鉄道,山陽本,本郷,,0,0
0,a,64,西日本旅客鉄道,山陽本,海田市,,0,0
0,a,65,西日本旅客鉄道,山陽本,向洋,,0,0
0,a,66,西日本旅客鉄道,山陽本,天神川,,0,0
0,a,67,西日本旅客鉄道,山陽本,広島,,0,0
0,a,68,西日本旅客鉄道,山陽本,横川,,0,0
0,a,71,西日本旅客鉄道,山陽本,宮島口,,0,0
0,a,72,西日本旅客鉄道,山陽本,前空,,0,0
0,a,76,西日本旅客鉄道,山陽本,玖波,,0,0
0,a,7a,西日本旅客鉄道,山陽本,岩国,,0,0
0,a,8e,西日本旅客鉄道,山陽本,下松,,0,0
0,a,91,西日本旅客鉄道,山陽本,徳山,,0,0
0,a,9b,西日本旅客鉄道,山陽本,新山口,,0,0
0,a,a1,西日本旅客鉄道,山陽本線,小野田,,0,0
0,a,a2,西日本旅客鉄道,山陽本,厚狭,,0,0
0,a,aa,西日本旅客鉄道,山陽本,新下関,,0,0
0,a,ac,西日本旅客鉄道,山陽本,幡生,,0,0
0,a,ae,西日本旅客鉄道,山陽本,下関,,0,0
0,b,3,西日本旅客鉄道,山陰本,丹波口,嵯峨野線,0,0
0,b,4,西日本旅客鉄道,山陰本,二条,嵯峨野線,0,0
0,b,6,西日本旅客鉄道,山陰本,円町,嵯峨野線,0,0
0,b,7,西日本旅客鉄道,山陰本,花園,嵯峨野線,0,0
0,b,8,西日本旅客鉄道,山陰本,太秦,嵯峨野線,0,0
0,b,9,西日本旅客鉄道,山陰本,嵯峨嵐山,嵯峨野線,0,0
0,b,b,西日本旅客鉄道,山陰本,保津峡,嵯峨野線,0,0
0,b,d,西日本旅客鉄道,山陰本,馬堀,嵯峨野線,0,0
0,b,e,西日本旅客鉄道,山陰本,亀岡,嵯峨野線,0,0
0,b,f,西日本旅客鉄道,山陰本,並河,嵯峨野線,0,0
0,b,10,西日本旅客鉄道,山陰本,千代川,嵯峨野線,0,0
0,b,12,西日本旅客鉄道,山陰本,八木,嵯峨野線,0,0
0,b,13,西日本旅客鉄道,山陰本,吉富,嵯峨野線,0,0
0,b,14,西日本旅客鉄道,山陰本,園部,嵯峨野線,0,0
0,b,22,西日本旅客鉄道,山陰本,綾部,,0,0
0,b,26,西日本旅客鉄道,山陰本,福知山,,0,0
0,b,34,西日本旅客鉄道,山陰本,豊岡,,0,0
0,b,48,西日本旅客鉄道,山陰本,鳥取,,0,0
0,b,61,西日本旅客鉄道,山陰本,伯耆大山,,0,0
0,b,62,西日本旅客鉄道,山陰本,東山公園,,0,0
0,b,63,西日本旅客鉄道,山陰本,米子,,0,0
0,b,c3,西日本旅客鉄道,山陰本,安岡,,0,0
0,c,1,西日本旅客鉄道,大阪環状,大阪,紀勢本線,0,0
0,c,2,西日本旅客鉄道,大阪環状,天満,紀勢本線,0,0
0,c,3,西日本旅客鉄道,大阪環状,桜ノ宮,紀勢本線,0,0
0,c,4,西日本旅客鉄道,大阪環状,京橋,紀勢本線,0,0
0,c,5,西日本旅客鉄道,大阪環状,大阪城公園,紀勢本線,0,0
0,c,6,西日本旅客鉄道,大阪環状,森ノ宮,紀勢本線,0,0
0,c,7,西日本旅客鉄道,大阪環状,玉造,紀勢本線,0,0
0,c,8,西日本旅客鉄道,大阪環状,鶴橋,紀勢本線,0,0
0,c,9,西日本旅客鉄道,大阪環状,桃谷,紀勢本線,0,0
0,c,b,西日本旅客鉄道,大阪環状,寺田町,紀勢本線,0,0
0,c,c,西日本旅客鉄道,大阪環状,天王寺,紀勢本線,0,0
0,c,11,西日本旅客鉄道,紀勢本,長居,,0,0
0,c,17,西日本旅客鉄道,紀勢本,三国ヶ丘,,0,0
0,c,19,西日本旅客鉄道,紀勢本,上野芝,,0,0
0,c,36,西日本旅客鉄道,紀勢本,和歌山,きのくに線,0,0
0,c,44,西日本旅客鉄道,紀勢本,湯浅,きのくに線,0,0
0,c,49,西日本旅客鉄道,紀勢本,御坊,きのくに線,0,0
0,c,54,西日本旅客鉄道,紀勢本,紀伊田辺,きのくに線,0,0
0,c,77,西日本旅客鉄道,紀勢本,新宮,きのくに線,0,0
0,c,80,東海旅客鉄道,紀勢本,熊野市,,0,0
0,c,81,東海旅客鉄道,紀勢本,大泊,,0,0
0,c,9e,東海旅客鉄道,紀勢本,多気,,0,0
0,c,9f,東海旅客鉄道,紀勢本,徳和,,0,0
0,c,a0,東海旅客鉄道,紀勢本,松阪,,0,0
0,c,a5,東海旅客鉄道,紀勢本,津,,0,0
0,c,a7,東海旅客鉄道,紀勢本,一身田,,0,0
0,c,a8,東海旅客鉄道,紀勢本,下庄,,0,0
0,c,a9,東海旅客鉄道,紀勢本,亀山,,0,0
0,d,1,北海道旅客鉄道,函館本,函館,,0,0
0,d,3,北海道旅客鉄道,函館本,五稜郭,,0,0
0,d,5,北海道旅客鉄道,函館本,桔梗,,0,0
0,d,13,北海道旅客鉄道,函館本,姫川,,0,0
0,d,16,北海道旅客鉄道,函館本,桂川,,0,0
0,d,1f,北海道旅客鉄道,函館本,八雲,,0,0
0,d,20,北海道旅客鉄道,函館本,鷲ノ巣,,0,0
0,d,21,北海道旅客鉄道,函館本,山崎,,0,0
0,d,21,北海道旅客鉄道,函館本,山崎,,0,0
0,d,27,北海道旅客鉄道,函館本,長万部,,0,0
0,d,29,北海道旅客鉄道,函館本,二股,,0,0
0,d,3f,北海道旅客鉄道,函館本,小樽,,0,0
0,d,40,北海道旅客鉄道,函館本,南小樽,,0,0
0,d,42,北海道旅客鉄道,函館本,小樽築港,,0,0
0,d,52,北海道旅客鉄道,函館本,桑園,,0,0
0,d,53,北海道旅客鉄道,函館本,札幌,,0,0
0,d,56,北海道旅客鉄道,函館本,白石,,0,0
0,d,58,北海道旅客鉄道,函館本,厚別,,0,0
0,d,5c,北海道旅客鉄道,函館本,野幌,,0,0
0,d,66,北海道旅客鉄道,函館本,岩見沢,,0,0
0,d,73,北海道旅客鉄道,函館本,滝川,,0,0
0,d,74,北海道旅客鉄道,函館本,江部乙,,0,0
0,d,75,北海道旅客鉄道,函館本,妹背牛,,0,0
0,d,76,北海道旅客鉄道,函館本,深川,,0,0
0,e,17,北海道旅客鉄道,根室本,新得,,0,0
0,e,18,北海道旅客鉄道,根室本,十勝清水,,0,0
0,e,21,北海道旅客鉄道,根室本,帯広,,0,0
0,10,1,四国旅客鉄道,予讃,高松,,0,0
0,10,b,四国旅客鉄道,予讃,坂出,,0,0
0,10,c,四国旅客鉄道,予讃,宇多津,,0,0
0,10,d,四国旅客鉄道,予讃,丸亀,,0,0
0,10,10,四国旅客鉄道,予讃,多度津,,0,0
0,10,11,四国旅客鉄道,予讃,海岸寺,,0,0
0,10,12,四国旅客鉄道,予讃,津島ノ宮（臨）,,0,0
0,10,15,四国旅客鉄道,予讃,みの,,0,0
0,10,16,四国旅客鉄道,予讃,高瀬,,0,0
0,10,26,四国旅客鉄道,予讃,新居浜,,0,0
0,10,3e,四国旅客鉄道,予讃,柳原,,0,0
0,10,3f,四国旅客鉄道,予讃,粟井,,0,0
0,10,4a,四国旅客鉄道,予讃,向井原,,0,0
0,10,4c,四国旅客鉄道,予讃,高野川,,0,0
0,11,2,四国旅客鉄道,土讃,金蔵寺,,0,0
0,11,3,四国旅客鉄道,土讃,善通寺,,0,0
0,11,4,四国旅客鉄道,土讃,琴平,,0,0
0,11,d,四国旅客鉄道,土讃,阿波池田,,0,0
0,11,13,四国旅客鉄道,土讃,大歩危,,0,0
0,12,1c,東日本旅客鉄道,奥羽本,山形,山形線,0,0
0,12,4a,東日本旅客鉄道,奥羽本,大曲,,0,0
0,12,4b,東日本旅客鉄道,奥羽本,神宮寺,,0,0
0,12,54,東日本旅客鉄道,奥羽本,秋田,,0,0
0,12,5c,東日本旅客鉄道,奥羽本,八郎潟,,0,0
0,13,2,東日本旅客鉄道,羽越本,京ヶ瀬,,0,0
0,13,3,東日本旅客鉄道,羽越本,水原,,0,0
0,13,4,東日本旅客鉄道,羽越本,神山,,0,0
0,13,6,東日本旅客鉄道,羽越本,月岡,,0,0
0,13,7,東日本旅客鉄道,羽越本,中浦,,0,0
0,13,8,東日本旅客鉄道,羽越本,新発田,,0,0
